user_id,region,latitude,longitude,urban_rural,age_group,gender,income_bracket,job_type,adoption_willingness,payment_preference,price_sensitivity,adoption_velocity_days,monthly_active_rate,weekly_active_rate,monthly_churn_rate,retention_30_day,retention_60_day,retention_90_day,referral_rate,purchase_frequency_monthly,avg_spend_per_transaction,willingness_to_pay,price_dropoff_50_percent,regional_gdp_per_capita,smartphone_penetration,tech_access_score,persona_profile,created_timestamp
bb705bb9,Calabar,4.9464,8.2949,Urban,18-24,Female,Low (<50K),Informal Trader,4.53,Mobile Money,5.0,12,0.197,0.125,0.113,0.887,0.769,0.548,0.362,1.44,519,775,775,4600,0.65,85,Tech-Savvy Student,2024-12-03 10:21:47.913094
c1416009,Enugu,6.4114,7.5492,Urban,25-34,Male,Low (<50K),Civil Servant,4.03,Card Payment,3.46,11,0.146,0.09,0.072,0.928,0.718,0.519,0.409,2.02,896,1146,1499,5200,0.72,100,Rural Entrepreneur,2025-05-17 10:21:47.913316
f8851ba9,Warri,5.5894,5.7588,Urban,25-34,Male,Low (<50K),Civil Servant,4.29,Cash,4.0,4,0.493,0.391,0.076,0.924,0.789,0.582,0.42,1.36,745,1379,1654,6500,0.68,94,Early Adopter,2025-04-28 10:21:47.913517
fd7deee6,Onitsha,6.1603,6.7789,Urban,18-24,Female,Low (<50K),Informal Trader,4.04,Bank Transfer,4.18,4,0.319,0.206,0.091,0.909,0.735,0.562,0.357,1.09,1014,1697,1975,4800,0.7,100,Tech-Savvy Student,2024-12-13 10:21:47.913710
6649805d,Warri,5.5441,5.7385,Rural,45-54,Female,Upper-Mid (300K-500K),Civil Servant,3.56,Mobile Money,3.54,2,0.232,0.101,0.134,0.866,0.708,0.553,0.284,2.07,5657,6411,8284,6500,0.68,92,Early Adopter,2025-02-02 10:21:47.913943
2fb73174,Ibadan,7.3496,4.0,Urban,18-24,Female,Low (<50K),Student,3.43,Mobile Money,3.65,7,0.332,0.229,0.116,0.884,0.741,0.564,0.283,0.71,1001,1257,1595,4200,0.7,100,Tech-Savvy Student,2025-03-17 10:21:47.914137
550bedce,Ibadan,7.3732,3.9082,Rural,35-44,Female,High (500K+),Civil Servant,4.7,Digital Wallet,2.2,17,0.658,0.43,0.064,0.936,0.811,0.5,0.385,1.64,26422,40694,63465,4200,0.7,86,Early Adopter,2024-09-09 10:21:47.914329
946971b6,Warri,5.5244,5.6801,Rural,35-44,Male,Lower-Mid (50K-150K),Private Employee,3.25,Cash,4.9,10,0.387,0.256,0.141,0.859,0.757,0.484,0.25,1.41,1113,1222,1246,6500,0.68,82,Price-Conscious Consumer,2024-11-06 10:21:47.914539
070e69e0,Onitsha,6.1575,6.7204,Urban,55-64,Female,Lower-Mid (50K-150K),Professional,3.7,Mobile Money,4.36,8,0.319,0.16,0.177,0.823,0.637,0.488,0.317,1.78,342,327,368,4800,0.7,71,Urban Professional,2024-09-21 10:21:47.914740
8f39904c,Owerri,5.4168,6.974,Urban,45-54,Male,Mid (150K-300K),Professional,3.89,Bank Transfer,3.94,9,0.456,0.226,0.103,0.897,0.765,0.542,0.321,2.96,4557,4189,5074,4100,0.65,67,Urban Professional,2025-04-16 10:21:47.914952
7c32a780,Bauchi,10.3926,9.8668,Rural,18-24,Female,Lower-Mid (50K-150K),Student,2.21,Cash,4.48,3,0.14,0.099,0.114,0.886,0.747,0.588,0.201,0.7,3481,3034,3346,2500,0.32,47,Price-Conscious Consumer,2025-02-01 10:21:47.915151
795e501d,Enugu,6.4898,7.5219,Urban,35-44,Male,Mid (150K-300K),Private Employee,2.92,Card Payment,3.68,5,0.448,0.323,0.068,0.932,0.759,0.476,0.218,1.61,1973,1885,2382,5200,0.72,94,Traditional User,2024-12-19 10:21:47.915393
4705b2ab,Jos,9.7969,8.8675,Urban,45-54,Male,Lower-Mid (50K-150K),Professional,2.85,Mobile Money,3.95,28,0.374,0.296,0.084,0.916,0.716,0.484,0.24,0.72,3477,4185,5067,4800,0.65,54,Urban Professional,2025-01-16 10:21:47.915587
37ec0e53,Owerri,5.551,7.0786,Urban,25-34,Male,Lower-Mid (50K-150K),Private Employee,3.12,Cash,4.5,17,0.365,0.164,0.163,0.837,0.596,0.359,0.317,0.63,705,675,742,4100,0.65,83,Price-Conscious Consumer,2025-06-15 10:21:47.915779
c0c2fa0b,Bauchi,10.22,9.8497,Urban,25-34,Female,Lower-Mid (50K-150K),Private Employee,4.1,Digital Wallet,3.6,1,0.144,0.097,0.058,0.942,0.695,0.537,0.47,0.65,491,721,923,2500,0.32,46,Rural Entrepreneur,2024-09-28 10:21:47.916018
38391fc2,Enugu,6.4858,7.4171,Urban,25-34,Female,Mid (150K-300K),Private Employee,3.75,Cash,3.37,4,0.351,0.272,0.103,0.897,0.742,0.562,0.428,3.38,1365,1668,2212,5200,0.72,81,Government Employee,2025-02-18 10:21:47.916239
c1d146a8,Onitsha,6.1201,6.8102,Urban,25-34,Female,Lower-Mid (50K-150K),Private Employee,4.24,Card Payment,4.08,1,0.516,0.241,0.093,0.907,0.741,0.476,0.475,2.25,605,934,1106,4800,0.7,100,Early Adopter,2025-08-16 10:21:47.916439
d46a41cf,Warri,5.5373,5.7878,Urban,18-24,Male,Low (<50K),Student,4.33,Card Payment,4.73,9,0.32,0.186,0.093,0.907,0.689,0.446,0.357,0.21,727,994,1047,6500,0.68,100,Tech-Savvy Student,2025-07-15 10:21:47.916644
46311e2b,Sokoto,13.1084,5.2323,Rural,25-34,Male,Lower-Mid (50K-150K),Civil Servant,3.62,Mobile Money,5.0,67,0.28,0.195,0.116,0.884,0.664,0.445,0.386,0.12,1062,1293,1293,2800,0.35,33,Price-Conscious Consumer,2024-10-16 10:21:47.916839
5235af18,Ibadan,7.3301,3.9401,Urban,25-34,Female,Lower-Mid (50K-150K),Business Owner,4.38,Cash,4.1,3,0.445,0.265,0.164,0.836,0.635,0.397,0.45,0.94,903,1166,1375,4200,0.7,96,Small Business Owner,2025-04-02 10:21:47.917057
51949354,Warri,5.5307,5.6368,Rural,25-34,Male,Mid (150K-300K),Civil Servant,4.73,Mobile Money,3.65,11,0.238,0.107,0.096,0.904,0.808,0.578,0.537,2.62,1534,1863,2367,6500,0.68,79,Early Adopter,2025-06-12 10:21:47.917249
9e3e0fa8,Bauchi,10.2919,9.8295,Urban,35-44,Female,Low (<50K),Business Owner,3.16,Mobile Money,4.37,3,0.417,0.33,0.1,0.9,0.636,0.493,0.3,2.46,1723,1624,1827,2500,0.32,25,Small Business Owner,2025-06-22 10:21:47.917465
73cdceaa,Port Harcourt,4.8033,7.0224,Urban,55-64,Male,Mid (150K-300K),Retiree,4.23,Bank Transfer,4.54,13,0.253,0.101,0.12,0.88,0.791,0.505,0.376,0.19,5035,10341,11301,7200,0.75,70,Early Adopter,2025-08-01 10:21:47.917661
e672e818,Jos,9.8384,8.9791,Rural,35-44,Female,Upper-Mid (300K-500K),Business Owner,3.19,Mobile Money,3.13,12,0.212,0.157,0.08,0.92,0.727,0.569,0.265,0.99,3563,4549,6253,4800,0.65,100,Urban Professional,2025-04-18 10:21:47.917857
db22dd73,Uyo,5.0744,7.9645,Rural,18-24,Female,Mid (150K-300K),Student,3.25,Card Payment,4.66,82,0.313,0.159,0.162,0.838,0.719,0.563,0.262,2.19,1881,1905,2033,5800,0.68,77,Price-Conscious Consumer,2025-01-30 10:21:47.918066
6da5f842,Port Harcourt,4.8059,7.0213,Rural,25-34,Female,Low (<50K),Civil Servant,4.35,Bank Transfer,4.69,2,0.302,0.182,0.148,0.852,0.641,0.486,0.513,0.38,362,738,784,7200,0.75,100,Early Adopter,2025-01-10 10:21:47.918263
7b6ae5ad,Kano,11.9977,8.5036,Urban,25-34,Male,Low (<50K),Private Employee,3.19,Mobile Money,3.82,15,0.326,0.224,0.123,0.877,0.78,0.594,0.313,0.41,158,213,263,3800,0.55,82,Informal Trader,2025-08-02 10:21:47.918487
12beafdf,Kaduna,10.5682,7.4533,Urban,35-44,Female,Lower-Mid (50K-150K),Professional,3.76,Mobile Money,5.0,13,0.214,0.13,0.095,0.905,0.777,0.509,0.326,1.92,2662,2147,2147,4100,0.6,74,Urban Professional,2025-05-29 10:21:47.918677
372a6893,Aba,5.2071,7.3438,Urban,25-34,Male,Mid (150K-300K),Civil Servant,4.63,Cash,3.28,2,0.346,0.228,0.061,0.939,0.837,0.594,0.544,0.54,8169,13051,17546,3500,0.62,88,Early Adopter,2024-11-13 10:21:47.918873
2fed9b72,Warri,5.4227,5.7554,Urban,55-64,Male,Lower-Mid (50K-150K),Retiree,3.0,Cash,5.0,43,0.261,0.139,0.178,0.822,0.708,0.527,0.269,0.67,2906,3972,3972,6500,0.68,44,Price-Conscious Consumer,2025-04-13 10:21:47.919090
bcfc2ccc,Owerri,5.5788,7.0412,Rural,18-24,Male,Low (<50K),Informal Trader,1.42,Mobile Money,4.93,21,0.21,0.164,0.277,0.723,0.595,0.43,0.138,1.42,850,546,553,4100,0.65,67,Rural Entrepreneur,2025-03-20 10:21:47.919291
7776d3e7,Warri,5.5034,5.6727,Urban,45-54,Female,High (500K+),Civil Servant,3.55,Digital Wallet,2.28,1,0.446,0.182,0.091,0.909,0.689,0.53,0.299,2.04,13473,12358,19076,6500,0.68,100,Digital Native,2024-11-18 10:21:47.919527
8727b446,Port Harcourt,4.8561,7.1084,Urban,18-24,Male,Low (<50K),Unemployed,2.42,Card Payment,3.84,6,0.214,0.138,0.161,0.839,0.693,0.512,0.214,0.88,473,449,553,7200,0.75,95,Tech-Savvy Student,2025-05-02 10:21:47.919727
2c183506,Bauchi,10.3437,9.7936,Rural,45-54,Male,Upper-Mid (300K-500K),Professional,3.86,Mobile Money,3.91,59,0.444,0.35,0.102,0.898,0.716,0.571,0.337,4.96,4866,4192,5104,2500,0.32,83,Rural Entrepreneur,2025-01-29 10:21:47.919972
e89d14aa,Ibadan,7.3665,3.9403,Urban,18-24,Male,Lower-Mid (50K-150K),Unemployed,4.51,Mobile Money,4.19,5,0.354,0.177,0.083,0.917,0.653,0.406,0.342,2.3,1350,1942,2255,4200,0.7,92,Tech-Savvy Student,2024-12-17 10:21:47.920168
2b564099,Kaduna,10.5434,7.355,Urban,35-44,Female,Upper-Mid (300K-500K),Civil Servant,5.0,Bank Transfer,3.51,1,0.631,0.254,0.068,0.932,0.746,0.55,0.403,2.13,1680,2730,3544,4100,0.6,80,Early Adopter,2025-07-02 10:21:47.920371
2dce795a,Sokoto,13.1322,5.2777,Rural,35-44,Female,Lower-Mid (50K-150K),Civil Servant,3.18,Mobile Money,4.8,6,0.457,0.262,0.106,0.894,0.732,0.57,0.254,1.16,538,626,650,2800,0.35,26,Price-Conscious Consumer,2025-06-02 10:21:47.920576
19c8fff5,Bauchi,10.3485,9.7724,Urban,25-34,Male,Lower-Mid (50K-150K),Private Employee,3.24,Cash,4.31,40,0.486,0.316,0.102,0.898,0.722,0.5,0.382,0.89,520,519,591,2500,0.32,53,Price-Conscious Consumer,2025-01-12 10:21:47.920778
8ff89e6d,Port Harcourt,4.8005,7.0349,Urban,65+,Female,Low (<50K),Business Owner,2.39,Card Payment,4.56,9,0.396,0.279,0.236,0.764,0.559,0.362,0.18,0.44,290,196,213,7200,0.75,62,Small Business Owner,2025-08-06 10:21:47.920992
aaad02d3,Akure,7.2027,5.2549,Rural,25-34,Male,Upper-Mid (300K-500K),Civil Servant,4.78,Cash,3.46,1,0.435,0.302,0.064,0.936,0.75,0.539,0.506,1.86,1350,1705,2228,4200,0.6,100,Early Adopter,2024-10-26 10:21:47.921186
d1c04e15,Warri,5.484,5.8109,Urban,55-64,Female,Lower-Mid (50K-150K),Retiree,2.97,Digital Wallet,4.44,1,0.481,0.274,0.116,0.884,0.794,0.555,0.257,0.92,440,460,511,6500,0.68,66,Price-Conscious Consumer,2024-11-21 10:21:47.921399
c12c5c2f,Aba,5.0855,7.3325,Urban,45-54,Female,High (500K+),Professional,3.8,Bank Transfer,2.26,19,0.356,0.214,0.065,0.935,0.675,0.523,0.339,6.49,1210,1309,2026,3500,0.62,90,Urban Professional,2024-11-23 10:21:47.921595
938e2a9f,Warri,5.5167,5.7805,Urban,25-34,Male,Low (<50K),Private Employee,3.79,Bank Transfer,4.32,5,0.474,0.352,0.116,0.884,0.671,0.509,0.41,0.56,570,610,692,6500,0.68,87,Price-Conscious Consumer,2025-03-15 10:21:47.921798
3fb2bbdc,Kano,12.025,8.5586,Urban,25-34,Male,Lower-Mid (50K-150K),Professional,3.47,Mobile Money,4.4,58,0.335,0.205,0.125,0.875,0.661,0.402,0.371,1.03,319,437,489,3800,0.55,97,Urban Professional,2025-02-23 10:21:47.922011
32381a0f,Ilorin,8.5222,4.4689,Urban,45-54,Female,Upper-Mid (300K-500K),Professional,2.68,Bank Transfer,3.73,35,0.192,0.094,0.113,0.887,0.756,0.509,0.202,6.04,3969,3759,4715,4000,0.58,100,Urban Professional,2025-05-09 10:21:47.922207
aece12b8,Maiduguri,11.8576,13.1536,Urban,45-54,Male,Mid (150K-300K),Business Owner,2.18,Card Payment,3.52,32,0.237,0.184,0.121,0.879,0.717,0.461,0.208,5.15,806,728,943,2200,0.3,53,Small Business Owner,2025-07-19 10:21:47.922413
5c57b773,Akure,7.2106,5.1677,Urban,45-54,Male,Lower-Mid (50K-150K),Civil Servant,2.45,Card Payment,4.84,24,0.225,0.103,0.139,0.861,0.723,0.483,0.213,1.7,453,408,421,4200,0.6,71,Price-Conscious Consumer,2025-08-11 10:21:47.922606
556eb48d,Maiduguri,11.8202,13.1097,Urban,18-24,Male,Low (<50K),Student,3.58,Card Payment,4.52,17,0.283,0.219,0.136,0.864,0.768,0.512,0.323,0.87,332,354,387,2200,0.3,54,Price-Conscious Consumer,2025-04-15 10:21:47.922795
2c9f2908,Akure,7.2329,5.1174,Urban,25-34,Male,Lower-Mid (50K-150K),Civil Servant,3.66,Mobile Money,4.2,5,0.271,0.176,0.071,0.929,0.808,0.568,0.373,1.81,3551,4968,5758,4200,0.6,63,Price-Conscious Consumer,2024-11-10 10:21:47.923008
adafdcea,Uyo,5.0257,7.9035,Urban,18-24,Male,Low (<50K),Informal Trader,4.85,Mobile Money,5.0,22,0.246,0.157,0.08,0.92,0.646,0.466,0.433,2.9,387,745,745,5800,0.68,81,Tech-Savvy Student,2024-10-06 10:21:47.923206
acb6e012,Abuja,9.0175,7.5738,Rural,45-54,Male,Upper-Mid (300K-500K),Professional,3.13,Cash,3.25,28,0.239,0.182,0.129,0.871,0.629,0.42,0.262,8.56,4467,5764,7778,12000,0.8,93,Informal Trader,2025-07-12 10:21:47.923426
a4f80650,Warri,5.6228,5.7617,Urban,35-44,Female,Mid (150K-300K),Civil Servant,4.66,Bank Transfer,3.38,1,0.539,0.343,0.059,0.941,0.696,0.466,0.384,2.25,2149,4075,5393,6500,0.68,66,Early Adopter,2025-08-04 10:21:47.923622
eee4c487,Warri,5.5013,5.6822,Urban,18-24,Male,Low (<50K),Student,3.4,Cash,4.57,18,0.406,0.284,0.084,0.916,0.689,0.491,0.297,0.23,853,1170,1271,6500,0.68,86,Tech-Savvy Student,2024-12-20 10:21:47.923814
f18fc3ea,Enugu,6.493,7.5382,Urban,45-54,Male,Upper-Mid (300K-500K),Civil Servant,2.08,Card Payment,3.51,10,0.234,0.094,0.106,0.894,0.692,0.433,0.175,2.23,12102,11002,14285,5200,0.72,100,Rural Entrepreneur,2025-05-07 10:21:47.924042
72f8ab88,Ibadan,7.3406,3.9592,Urban,55-64,Female,Low (<50K),Retiree,5.0,Mobile Money,4.51,1,0.508,0.258,0.124,0.876,0.752,0.457,0.431,1.61,121,204,224,4200,0.7,52,Early Adopter,2024-12-19 10:21:47.924237
34b3278a,Abuja,9.0533,7.5222,Urban,35-44,Male,Mid (150K-300K),Civil Servant,4.12,Card Payment,3.8,2,0.291,0.177,0.061,0.939,0.775,0.591,0.337,2.39,3687,6407,7949,12000,0.8,89,Rural Entrepreneur,2025-03-23 10:21:47.924465
065bfd64,Bauchi,10.3436,9.8779,Urban,18-24,Female,Low (<50K),Unemployed,2.51,Mobile Money,5.0,16,0.199,0.152,0.083,0.917,0.759,0.477,0.2,0.63,139,119,119,2500,0.32,59,Price-Conscious Consumer,2025-08-13 10:21:47.924675
d4c8b300,Sokoto,13.0182,5.311,Rural,35-44,Female,Upper-Mid (300K-500K),Civil Servant,4.63,Card Payment,1.9,55,0.227,0.11,0.104,0.896,0.793,0.531,0.382,1.28,4053,7740,12545,2800,0.35,76,Early Adopter,2025-03-05 10:21:47.924870
fc49b17e,Maiduguri,11.9068,13.1515,Rural,45-54,Male,Mid (150K-300K),Business Owner,3.28,Cash,2.42,3,0.219,0.122,0.06,0.94,0.771,0.506,0.287,1.47,1357,1426,2160,2200,0.3,10,Small Business Owner,2025-06-08 10:21:47.925088
6902a946,Uyo,5.0871,7.898,Rural,45-54,Male,High (500K+),Professional,3.3,Card Payment,2.98,28,0.527,0.346,0.081,0.919,0.673,0.427,0.31,2.05,9279,9508,13351,5800,0.68,99,Rural Entrepreneur,2025-08-13 10:21:47.925304
97d22f6e,Ilorin,8.5442,4.6093,Urban,25-34,Male,Lower-Mid (50K-150K),Business Owner,2.77,Mobile Money,4.18,9,0.137,0.102,0.168,0.832,0.665,0.483,0.281,1.41,3021,4045,4707,4000,0.58,85,Small Business Owner,2024-12-10 10:21:47.925505
0f851cc3,Kano,11.9654,8.601,Urban,18-24,Male,Low (<50K),Student,5.0,Bank Transfer,4.45,1,0.614,0.484,0.11,0.89,0.724,0.486,0.448,1.81,872,1259,1398,3800,0.55,62,Early Adopter,2025-06-11 10:21:47.925705
01f210cc,Kano,11.9288,8.6254,Urban,25-34,Male,Upper-Mid (300K-500K),Business Owner,3.88,Bank Transfer,3.51,28,0.47,0.253,0.092,0.908,0.768,0.486,0.421,3.44,12524,17342,22501,3800,0.55,86,Urban Professional,2025-07-29 10:21:47.925897
1ec65444,Kaduna,10.4862,7.489,Rural,18-24,Male,Lower-Mid (50K-150K),Student,4.14,Bank Transfer,4.44,9,0.468,0.228,0.08,0.92,0.781,0.544,0.372,1.51,2946,4468,4964,4100,0.6,82,Price-Conscious Consumer,2025-08-04 10:21:47.926116
ddf18af8,Port Harcourt,4.8708,7.111,Urban,25-34,Male,Upper-Mid (300K-500K),Business Owner,3.66,Bank Transfer,3.2,13,0.238,0.114,0.079,0.921,0.786,0.564,0.441,2.27,8376,9350,12716,7200,0.75,100,Urban Professional,2025-04-07 10:21:47.926341
c548b4c8,Benin City,6.4207,5.5735,Rural,25-34,Male,Upper-Mid (300K-500K),Business Owner,5.0,Bank Transfer,4.0,8,0.562,0.408,0.056,0.944,0.834,0.542,0.581,8.13,4326,5404,6487,5500,0.68,100,Urban Professional,2025-05-13 10:21:47.926718
2b09e7d0,Abuja,9.0141,7.4975,Urban,18-24,Male,Low (<50K),Student,3.47,Bank Transfer,4.21,25,0.382,0.176,0.071,0.929,0.751,0.506,0.283,1.44,1047,931,1077,12000,0.8,94,Tech-Savvy Student,2024-11-05 10:21:47.927092
67afdb65,Kano,12.0287,8.548,Rural,45-54,Male,Upper-Mid (300K-500K),Professional,3.55,Cash,3.5,1,0.33,0.165,0.072,0.928,0.782,0.617,0.292,2.73,2644,3645,4740,3800,0.55,74,Rural Entrepreneur,2025-04-25 10:21:47.927479
ea87c4b6,Enugu,6.444,7.4754,Urban,55-64,Female,Lower-Mid (50K-150K),Retiree,3.05,Bank Transfer,5.0,14,0.349,0.185,0.073,0.927,0.667,0.427,0.249,1.19,1495,1641,1641,5200,0.72,71,Price-Conscious Consumer,2025-03-29 10:21:47.927802
928e6a29,Ibadan,7.2893,3.9488,Urban,18-24,Male,Lower-Mid (50K-150K),Unemployed,3.67,Bank Transfer,5.0,1,0.33,0.185,0.128,0.872,0.657,0.479,0.341,2.0,5134,6195,6195,4200,0.7,93,Tech-Savvy Student,2025-04-18 10:21:47.928166
9083dc07,Onitsha,6.0981,6.7677,Rural,25-34,Female,Mid (150K-300K),Business Owner,2.75,Card Payment,3.6,3,0.351,0.168,0.081,0.919,0.736,0.462,0.268,1.78,2245,2685,3437,4800,0.7,95,Small Business Owner,2025-07-24 10:21:47.928545
1d4a9ab3,Aba,5.1257,7.3588,Urban,18-24,Male,Low (<50K),Unemployed,3.99,Bank Transfer,4.85,11,0.467,0.235,0.094,0.906,0.65,0.46,0.367,0.19,312,391,403,3500,0.62,85,Tech-Savvy Student,2025-04-15 10:21:47.928865
f791b8a7,Bauchi,10.3378,9.848,Urban,18-24,Female,Low (<50K),Informal Trader,3.04,Mobile Money,4.67,12,0.295,0.196,0.083,0.917,0.81,0.604,0.24,0.99,728,993,1058,2500,0.32,61,Price-Conscious Consumer,2025-07-16 10:21:47.929236
997f1a8d,Calabar,5.0207,8.291,Urban,18-24,Male,Low (<50K),Informal Trader,4.54,Mobile Money,5.0,1,0.49,0.276,0.14,0.86,0.638,0.42,0.379,1.05,1387,1748,1748,4600,0.65,95,Tech-Savvy Student,2025-04-19 10:21:47.929573
caa48d24,Onitsha,6.1267,6.7874,Urban,18-24,Female,Lower-Mid (50K-150K),Student,2.88,Card Payment,4.32,12,0.258,0.104,0.106,0.894,0.699,0.553,0.254,0.88,1554,1862,2114,4800,0.7,95,Tech-Savvy Student,2025-04-22 10:21:47.929885
efb64d94,Owerri,5.4638,7.0219,Urban,45-54,Male,Mid (150K-300K),Business Owner,3.13,Mobile Money,3.43,15,0.249,0.163,0.115,0.885,0.622,0.416,0.293,2.76,4730,3939,5171,4100,0.65,65,Small Business Owner,2025-03-29 10:21:47.930213
88a03995,Aba,5.1333,7.414,Rural,35-44,Male,Upper-Mid (300K-500K),Professional,3.72,Cash,4.27,15,0.255,0.123,0.077,0.923,0.692,0.423,0.336,0.33,1253,1739,1993,3500,0.62,90,Price-Conscious Consumer,2025-07-17 10:21:47.930535
875fad6b,Owerri,5.4367,7.1381,Rural,45-54,Male,Lower-Mid (50K-150K),Business Owner,3.12,Bank Transfer,4.04,12,0.125,0.097,0.147,0.853,0.658,0.518,0.231,2.01,2020,2435,2903,4100,0.65,58,Small Business Owner,2025-07-22 10:21:47.930854
7b0f4943,Aba,5.1257,7.4335,Urban,45-54,Female,Upper-Mid (300K-500K),Business Owner,4.38,Card Payment,3.58,7,0.497,0.334,0.078,0.922,0.725,0.543,0.389,2.75,5126,7501,9638,3500,0.62,98,Urban Professional,2024-10-23 10:21:47.931224
de7e1ac4,Warri,5.5218,5.6969,Urban,45-54,Female,Upper-Mid (300K-500K),Professional,3.71,Mobile Money,3.88,35,0.351,0.215,0.087,0.913,0.652,0.481,0.309,2.19,2945,2976,3643,6500,0.68,98,Urban Professional,2025-07-09 10:21:47.931504
b6ed0526,Ilorin,8.4407,4.5392,Urban,25-34,Female,Mid (150K-300K),Civil Servant,4.08,Mobile Money,2.97,20,0.593,0.445,0.052,0.948,0.844,0.638,0.477,1.67,1213,2088,2933,4000,0.58,82,Informal Trader,2025-01-11 10:21:47.931741
1ddfcfc3,Enugu,6.3833,7.5797,Urban,18-24,Male,Lower-Mid (50K-150K),Unemployed,3.02,Digital Wallet,5.0,16,0.296,0.225,0.092,0.908,0.713,0.517,0.255,2.98,2031,2251,2251,5200,0.72,93,Tech-Savvy Student,2024-11-03 10:21:47.931986
ed976734,Port Harcourt,4.8231,7.0197,Urban,18-24,Female,Low (<50K),Student,4.28,Mobile Money,4.72,6,0.201,0.116,0.111,0.889,0.735,0.577,0.342,1.68,386,641,676,7200,0.75,99,Tech-Savvy Student,2025-01-23 10:21:47.932208
1eb242b2,Kaduna,10.4713,7.3272,Urban,25-34,Male,Lower-Mid (50K-150K),Private Employee,3.29,Bank Transfer,4.02,10,0.212,0.141,0.136,0.864,0.694,0.551,0.349,1.73,627,741,886,4100,0.6,89,Price-Conscious Consumer,2025-04-01 10:21:47.932417
5bc9017e,Kano,12.059,8.6234,Urban,25-34,Female,Lower-Mid (50K-150K),Business Owner,3.97,Mobile Money,5.0,3,0.272,0.206,0.147,0.853,0.608,0.409,0.447,0.97,1572,2006,2006,3800,0.55,82,Small Business Owner,2024-12-28 10:21:47.932622
57182595,Jos,9.9081,8.834,Urban,18-24,Female,Lower-Mid (50K-150K),Student,4.09,Bank Transfer,4.25,4,0.547,0.224,0.089,0.911,0.641,0.502,0.316,1.17,1787,2336,2685,4800,0.65,77,Tech-Savvy Student,2025-01-26 10:21:47.932822
79a45cff,Sokoto,13.0991,5.2073,Urban,18-24,Female,Lower-Mid (50K-150K),Unemployed,3.19,Card Payment,4.62,10,0.299,0.122,0.175,0.825,0.644,0.468,0.258,0.48,1744,2187,2354,2800,0.35,63,Price-Conscious Consumer,2024-08-27 10:21:47.933035
84838a0a,Abuja,8.9999,7.4949,Urban,45-54,Male,Upper-Mid (300K-500K),Civil Servant,3.03,Card Payment,2.67,5,0.24,0.174,0.17,0.83,0.643,0.405,0.26,0.84,17198,23118,33874,12000,0.8,100,Rural Entrepreneur,2024-10-08 10:21:47.933259
9ae4b8c0,Jos,9.8731,8.9259,Urban,18-24,Male,Lower-Mid (50K-150K),Student,3.41,Cash,4.85,14,0.261,0.19,0.102,0.898,0.649,0.393,0.272,0.25,1898,2457,2532,4800,0.65,73,Tech-Savvy Student,2024-11-01 10:21:47.933461
48ef937a,Maiduguri,11.8902,13.2106,Rural,35-44,Female,Mid (150K-300K),Private Employee,3.01,Cash,3.4,46,0.194,0.132,0.057,0.943,0.796,0.519,0.237,2.42,712,850,1122,2200,0.3,23,Rural Entrepreneur,2025-06-25 10:21:47.933685
7fe16894,Enugu,6.422,7.6301,Rural,45-54,Female,High (500K+),Civil Servant,2.61,Bank Transfer,2.84,70,0.304,0.222,0.097,0.903,0.647,0.405,0.256,1.75,5105,5146,7372,5200,0.72,73,Traditional User,2024-10-29 10:21:47.933904
a4b44684,Ilorin,8.5139,4.5245,Rural,25-34,Female,Lower-Mid (50K-150K),Business Owner,3.05,Cash,3.85,24,0.286,0.133,0.117,0.883,0.691,0.442,0.364,5.09,634,832,1023,4000,0.58,76,Small Business Owner,2024-09-15 10:21:47.934112
01213bf6,Uyo,5.0191,7.9701,Urban,35-44,Female,Mid (150K-300K),Professional,3.71,Cash,3.77,26,0.453,0.249,0.065,0.935,0.794,0.488,0.302,5.4,5549,6110,7615,5800,0.68,78,Urban Professional,2024-11-24 10:21:47.934312
4281a3ce,Kano,12.0664,8.6272,Urban,25-34,Male,Low (<50K),Professional,2.41,Bank Transfer,4.71,16,0.148,0.093,0.203,0.797,0.666,0.416,0.263,1.99,615,348,367,3800,0.55,86,Urban Professional,2025-04-13 10:21:47.934515
a250cfc0,Abuja,9.0119,7.5538,Urban,25-34,Male,Low (<50K),Civil Servant,3.0,Mobile Money,4.18,16,0.5,0.337,0.122,0.878,0.716,0.52,0.333,1.28,549,486,566,12000,0.8,100,Price-Conscious Consumer,2025-01-27 10:21:47.934715
403ae80b,Calabar,4.9215,8.3503,Rural,45-54,Male,Upper-Mid (300K-500K),Business Owner,3.27,Mobile Money,3.68,3,0.216,0.126,0.074,0.926,0.792,0.563,0.253,6.68,4497,5547,7009,4600,0.65,90,Urban Professional,2025-08-13 10:21:47.934934
1d6f298f,Bauchi,10.3023,9.8471,Rural,45-54,Male,Upper-Mid (300K-500K),Business Owner,3.08,Cash,3.37,30,0.333,0.179,0.077,0.923,0.666,0.491,0.235,5.47,2878,3969,5259,2500,0.32,50,Urban Professional,2024-09-12 10:21:47.935188
f650cb11,Lagos,6.6429,3.4008,Urban,35-44,Male,Lower-Mid (50K-150K),Private Employee,3.95,Mobile Money,4.24,1,0.47,0.233,0.107,0.893,0.8,0.56,0.323,2.98,1258,1262,1453,8500,0.85,95,Price-Conscious Consumer,2025-03-01 10:21:47.935482
